Samples	OTUhits	OTUs	percentOTUs	Readshit	Reads	percentReads	EnvirTypes	ace	chao1	shannon	simpson	goods_coverage	observed_otus
SRR6340182	0	545	0	0	10141	0	SS	2501.30117911	2510.00598802395	9.59884881675	0.997177113009	0.935281427731	1820
SRR6340183	0	545	0	0	10153	0	SS	1960.81557082	2008.423828125	9.36388150631	0.99678688494	0.953330713303	1527
SRR6340185	0	577	0	0	10138	0	SS	2662.62142251	2609.58746355685	9.57959491502	0.997208226429	0.930389661249	1842
ERR1589915	1	156	0.00641	13	10193	0.00128	SLS	1035.67295929	1099.075	5.55275494678	0.937747095519	0.975122428991	485
ERR1590022	1	190	0.00526	22	10178	0.00216	SLS	837.787957976	902.4	6.51787273565	0.974030470914	0.978495679497	538
ERR1590023	3	238	0.01261	74	10175	0.00727	SLS	1022.43873142	1151.25	6.91838359532	0.979540881763	0.974321133412	621
ERR1590039	8	399	0.02005	56	10162	0.00551	SLS	1297.91860927	1391.6	7.45404392053	0.975925568503	0.966861791844	861
ERR1590041	7	450	0.01556	114	10144	0.01124	SLS	1530.14872438	1560.73684210526	8.04416367762	0.989370856693	0.960674157303	1043
SRR5626054	2	230	0.0087	11	10232	0.00108	SLS	1754.40562544	1704.62903225806	4.72004210214	0.777294846837	0.954558751828	829
SRR5626057	2	176	0.01136	15	10243	0.00146	SLS	1116.55345021	1189.85211267606	5.01592402339	0.877207341509	0.971233544612	577
SRR5626059	1	254	0.00394	23	10237	0.00225	SLS	1232.28791951	1260.9414893617	6.63974261382	0.972109120879	0.968503169186	706
SRR5626060	7	328	0.02134	277	10232	0.02707	SLS	1892.39995682	1807.68597560976	6.67385907088	0.950270986005	0.950560702097	1024
SRR5626168	4	303	0.0132	104	10246	0.01015	SLS	1488.39428319	1543.56896551724	6.88188640825	0.971655316764	0.96079578701	847
SRR5626169	5	260	0.01923	46	10232	0.0045	SLS	1587.56822143	1597.03629032258	5.92051066663	0.898532225899	0.957971721112	848
SRR5626170	3	243	0.01235	31	10237	0.00303	SLS	1133.63566665	1215.42405063291	5.92379955681	0.939903775043	0.970648464164	642
SRR5626194	7	229	0.03057	50	10224	0.00489	SLS	1406.04354751	1484.12254901961	5.43830075904	0.839022574283	0.963042418333	780
SRR5626195	7	264	0.02652	91	10237	0.00889	SLS	1071.17516132	1067.47448979592	6.80985433688	0.970751627218	0.973083674664	675
SRR5626197	4	361	0.01108	48	10238	0.00469	SLS	1747.76208278	1728.85333333333	7.43639121054	0.981313946987	0.954651843183	1004
SRR5626198	0	219	0	0	10234	0	SLS	1586.67250428	1533.70416666667	4.69301000973	0.792488301125	0.958361774744	774
SRR5626199	1	199	0.00503	10	10228	0.00098	SLS	1656.74174305	1579.16666666667	4.88484704439	0.853529197138	0.958390310608	737
SRR5626203	10	325	0.03077	81	10238	0.00791	SLS	1340.17958428	1318.8045112782	7.32761548566	0.982256345162	0.965671932904	853
SRR5626208	3	227	0.01322	58	10242	0.00566	SLS	1654.35764665	1971.13924050633	5.24903933074	0.872070919015	0.957484154071	768
ERR1590030	0	216	0	0	10181	0	SLW	781.623740231	804.736842105263	5.56009953795	0.931461634117	0.979771938523	518
ERR1590031	8	165	0.04848	59	10169	0.0058	SLW	774.600701072	839.1328125	4.97020837372	0.894659436747	0.980074597566	451
ERR1590032	5	168	0.02976	52	10167	0.00511	SLW	884.447729955	901.483516483516	5.1141795526	0.903789509294	0.976842311844	515
ERR1981012	1	141	0.00709	18	9978	0.0018	SLW	340.252239244	461.565217391304	4.79073310066	0.869222279432	0.992632009824	248
ERR1981023	0	104	0	0	10156	0	SLW	484.806894631	495.011904761905	5.2729513628	0.953266452745	0.988476953908	262
ERR1981025	0	98	0	0	10151	0	SLW	572.378716199	606	4.99105018854	0.929340297464	0.985950331453	303
ERR1981027	0	100	0	0	10177	0	SLW	404.487750205	489.909090909091	4.63415276577	0.901138530216	0.989876716448	252
